Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold
262;2018-02-25;2023-03-08;60.0;rl;69.0;9588;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;8;5;2007;2007;gable;compshg;cemntbd;cmentbd;stone;270.0;gd;ta;pconc;ex;ta;no;unf;0;unf;0;1482;gasa;ex;y;sbrkr;1482;1092;0;0.0;0;2;1.0;3;1;ex;10;typ;1;gd;builtin;2007.0;fin;3;868;ta;ta;y;0;148;0;0;0;0;‘’;‘’;0;0;new;partial;276000.0;2007-11-20
263;2018-02-25;2023-03-09;80.0;rl;88.0;8471;pave;‘’;ir1;lvl;allpub;corner;gtl;sawyer;norm;norm;1fam;slvl;6;7;1977;1995;gable;compshg;hdboard;plywood;brkface;46.0;ta;ta;cblock;gd;gd;av;alq;506;unf;0;0;gasa;ta;y;sbrkr;1212;0;0;1.0;0;1;0.0;3;1;ta;6;typ;1;ta;attchd;1978.0;unf;2;492;ta;ta;y;292;12;0;0;0;0;‘’;gdwo;0;0;wd;normal;151000.0;2006-07-20
264;2018-02-25;2023-03-10;50.0;rm;50.0;5500;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;1.5fin;5;7;1929;2001;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;ta;ta;no;lwq;234;alq;692;0;gasa;ta;y;sbrkr;926;0;390;1.0;0;1;0.0;3;1;ta;6;typ;0;‘’;detchd;1974.0;unf;2;484;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;130000.0;2010-04-20
265;2018-02-25;2023-03-11;30.0;rm;30.0;5232;pave;grvl;ir3;bnk;allpub;inside;gtl;oldtown;artery;norm;1fam;1story;5;5;1925;2004;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;fa;ta;no;unf;0;unf;0;680;gasa;gd;n;fusep;764;0;0;0.0;0;1;0.0;2;1;ta;4;typ;0;‘’;detchd;1965.0;unf;2;504;ta;ta;n;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;73000.0;2008-06-20
266;2018-02-25;2023-03-12;20.0;rl;78.0;12090;pave;‘’;ir1;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;1story;6;6;1981;1981;gable;compshg;metalsd;metalsd;brkface;210.0;ta;gd;cblock;gd;ta;no;glq;588;lwq;228;606;gasa;ta;y;sbrkr;1422;0;0;0.0;0;2;0.0;3;1;gd;7;typ;1;ta;attchd;1981.0;fin;2;576;ta;ta;y;276;0;0;0;0;0;‘’;gdprv;0;0;wd;normal;175500.0;2008-06-20
267;2018-02-25;2023-03-13;60.0;rl;70.0;11207;pave;‘’;ir1;hls;allpub;fr2;gtl;gilbert;norm;norm;1fam;2story;6;5;1997;1997;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;gd;ta;av;glq;714;unf;0;88;gasa;gd;y;sbrkr;802;709;0;1.0;0;2;1.0;3;1;ta;8;typ;1;ta;attchd;1997.0;fin;2;413;ta;ta;y;95;75;0;0;0;0;‘’;‘’;0;0;wd;normal;185000.0;2006-06-20
268;2018-02-25;2023-03-14;75.0;rl;60.0;8400;pave;‘’;reg;bnk;allpub;inside;mod;swisu;norm;norm;1fam;2.5fin;5;8;1939;1997;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;pconc;ta;ta;no;lwq;378;unf;0;342;gasa;ex;y;sbrkr;1052;720;420;0.0;0;2;1.0;4;1;gd;8;typ;1;gd;detchd;1939.0;unf;1;240;ta;ta;y;262;24;0;0;0;0;‘’;‘’;0;0;wd;normal;179500.0;2008-07-20
269;2018-02-25;2023-03-15;30.0;rm;71.0;6900;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;1story;5;6;1940;1955;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;cblock;ta;ta;no;alq;403;rec;125;212;gasa;ex;y;sbrkr;778;0;0;0.0;0;1;0.0;2;1;ta;4;typ;1;gd;detchd;1966.0;fin;1;924;ex;ex;y;0;25;0;0;0;0;‘’;‘’;0;0;wd;normal;120500.0;2008-02-20
270;2018-02-25;2023-03-16;20.0;rl;0.0;7917;pave;‘’;ir1;lvl;allpub;corner;gtl;edwards;norm;norm;1fam;1story;6;7;1976;1976;hip;compshg;hdboard;hdboard;brkface;174.0;ta;gd;cblock;ta;gd;no;blq;751;unf;0;392;gasa;ta;y;sbrkr;1113;0;0;1.0;0;1;1.0;3;1;ta;6;typ;1;fa;attchd;1987.0;rfn;1;504;ta;gd;y;370;30;0;0;0;0;‘’;gdprv;0;0;wd;normal;148000.0;2007-05-20
271;2018-02-25;2023-03-17;60.0;fv;84.0;10728;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;2story;8;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;mn;unf;0;unf;0;1095;gasa;gd;y;sbrkr;1095;844;0;0.0;0;2;1.0;3;1;gd;8;typ;1;gd;attchd;2006.0;rfn;3;1053;ta;ta;y;192;51;0;0;0;0;‘’;‘’;0;0;new;partial;266000.0;2006-08-20
272;2018-02-25;2023-03-18;20.0;rl;73.0;39104;pave;‘’;ir1;low;allpub;culdsac;sev;clearcr;norm;norm;1fam;1story;7;7;1954;2005;flat;membran;plywood;plywood;none;0.0;ta;ta;cblock;gd;ta;gd;lwq;226;glq;1063;96;gasa;ex;y;sbrkr;1363;0;0;1.0;0;1;0.0;2;1;ta;5;mod;2;ta;attchd;1954.0;unf;2;439;ta;ta;y;81;0;0;0;0;0;‘’;‘’;0;0;wd;normal;241500.0;2008-04-20
273;2018-02-25;2023-03-19;60.0;rl;92.0;11764;pave;‘’;ir1;lvl;allpub;culdsac;gtl;noridge;norm;norm;1fam;2story;8;7;1999;2007;gable;compshg;vinylsd;vinylsd;brkface;348.0;gd;ta;pconc;gd;ta;no;glq;524;unf;0;628;gasa;ex;y;sbrkr;1164;1106;0;0.0;0;2;1.0;4;1;gd;9;typ;1;gd;attchd;1999.0;fin;3;671;ta;ta;y;132;57;0;0;0;0;‘’;‘’;0;0;wd;normal;290000.0;2010-04-20
274;2018-02-25;2023-03-20;20.0;rl;80.0;9600;pave;‘’;reg;lvl;allpub;inside;gtl;names;feedr;norm;1fam;1story;6;6;1958;1988;hip;compshg;wd sdng;wd sdng;brkcmn;183.0;ta;ta;cblock;ta;ta;no;rec;620;lwq;620;0;gasa;gd;y;sbrkr;1632;0;0;1.0;0;2;0.0;3;1;ta;6;min1;1;gd;attchd;1958.0;rfn;1;338;ta;ta;y;289;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;139000.0;2009-04-20
275;2018-02-25;2023-03-21;20.0;rl;76.0;8314;pave;‘’;reg;lvl;allpub;corner;gtl;mitchel;norm;norm;1fam;1story;5;7;1982;1982;gable;compshg;hdboard;imstucc;none;0.0;ta;ta;cblock;ta;ta;gd;alq;546;unf;0;270;gasa;ta;y;sbrkr;816;0;0;0.0;0;1;0.0;2;1;ta;5;typ;0;‘’;attchd;1982.0;unf;1;264;ta;ta;y;168;0;0;0;0;0;‘’;‘’;0;0;wd;normal;124500.0;2007-06-20
276;2018-02-25;2023-03-22;50.0;rl;55.0;7264;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;7;7;1925;2007;gable;compshg;wd sdng;wd sdng;none;0.0;gd;gd;brktil;ta;ta;no;unf;0;unf;0;952;gasw;gd;n;sbrkr;952;596;0;0.0;0;2;1.0;3;1;ex;5;typ;0;‘’;detchd;1978.0;unf;2;672;ta;ta;y;74;0;0;0;144;0;‘’;‘’;0;0;wd;normal;205000.0;2009-10-20
277;2018-02-25;2023-03-23;20.0;rl;129.0;9196;pave;‘’;ir1;lvl;allpub;inside;gtl;mitchel;norm;norm;1fam;1story;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;ex;ta;no;unf;0;unf;0;1560;gasa;ex;y;sbrkr;1560;0;0;0.0;0;2;0.0;3;1;gd;7;typ;0;‘’;attchd;2003.0;fin;2;573;ta;ta;y;100;150;0;0;0;0;‘’;‘’;0;0;wd;normal;201000.0;2010-04-20
278;2018-02-25;2023-03-24;20.0;rl;140.0;19138;pave;‘’;reg;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;1story;4;5;1951;1951;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;cblock;ta;ta;no;lwq;120;unf;0;744;gasa;ex;y;sbrkr;864;0;0;0.0;0;1;0.0;2;1;ta;4;typ;0;‘’;detchd;1951.0;unf;2;400;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;141000.0;2010-06-20
279;2018-02-25;2023-03-25;20.0;rl;107.0;14450;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;1story;9;5;2006;2007;gable;compshg;cemntbd;cmentbd;brkface;315.0;ex;ta;pconc;ex;ta;gd;unf;0;unf;0;2121;gasa;ex;y;sbrkr;2121;0;0;0.0;0;2;1.0;3;1;ex;8;typ;1;ex;attchd;2007.0;fin;3;732;ta;ta;y;124;98;0;0;142;0;‘’;‘’;0;0;new;partial;415298.0;2007-05-20
280;2018-02-25;2023-03-26;60.0;rl;83.0;10005;pave;‘’;reg;lvl;allpub;inside;gtl;clearcr;norm;norm;1fam;2story;7;5;1977;1977;hip;compshg;plywood;plywood;brkface;299.0;ta;ta;cblock;gd;ta;no;blq;392;unf;0;768;gasa;ex;y;sbrkr;1156;866;0;0.0;0;2;1.0;4;1;ta;8;typ;1;ta;attchd;1977.0;fin;2;505;ta;ta;y;288;117;0;0;0;0;‘’;‘’;0;0;wd;normal;192000.0;2008-03-20
281;2018-02-25;2023-03-27;60.0;rl;82.0;11287;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;2story;7;6;1989;1989;gable;compshg;plywood;plywood;brkface;340.0;gd;ta;cblock;gd;ta;av;glq;421;unf;0;386;gasa;gd;y;sbrkr;1175;807;0;0.0;0;2;1.0;3;1;gd;7;typ;1;ta;attchd;1989.0;fin;2;575;ta;ta;y;0;84;0;196;0;0;‘’;‘’;0;0;wd;normal;228500.0;2007-01-20
282;2018-02-25;2023-03-28;20.0;fv;60.0;7200;pave;pave;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;6;5;2006;2006;gable;compshg;vinylsd;vinylsd;stone;68.0;gd;ta;pconc;gd;ta;no;glq;905;unf;0;357;gasa;gd;y;sbrkr;1262;0;0;0.0;0;2;0.0;2;1;gd;5;typ;0;‘’;attchd;2006.0;fin;2;572;ta;ta;y;0;120;0;0;0;0;‘’;‘’;0;0;new;partial;185000.0;2006-05-20
283;2018-02-25;2023-03-29;120.0;rl;34.0;5063;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;twnhs;1story;7;5;2007;2008;gable;compshg;vinylsd;vinylsd;stone;166.0;gd;ta;pconc;gd;ta;no;glq;904;unf;0;410;gasa;ex;y;sbrkr;1314;0;0;1.0;0;2;0.0;2;1;gd;6;typ;1;gd;attchd;2008.0;rfn;2;626;ta;ta;y;172;62;0;0;0;0;‘’;‘’;0;0;conlw;normal;207500.0;2009-04-20
284;2018-02-25;2023-03-30;20.0;rl;74.0;9612;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;feedr;norm;1fam;1story;8;5;2008;2009;gable;compshg;vinylsd;vinylsd;stone;72.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;1468;gasa;ex;y;sbrkr;1468;0;0;0.0;0;2;0.0;3;1;gd;6;typ;1;gd;attchd;2008.0;fin;3;898;ta;ta;y;210;150;0;0;0;0;‘’;‘’;0;0;new;partial;244600.0;2009-12-20
285;2018-02-25;2023-03-31;120.0;rl;50.0;8012;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;twnhse;1story;6;5;1992;1992;gable;compshg;plywood;imstucc;none;0.0;gd;ta;pconc;gd;ta;no;glq;430;unf;0;1145;gasa;gd;y;sbrkr;1575;0;0;1.0;0;2;0.0;2;1;gd;5;typ;0;‘’;attchd;1992.0;rfn;2;529;ta;ta;y;0;0;52;0;0;0;‘’;‘’;0;0;wd;normal;179200.0;2007-07-20
286;2018-02-25;2023-04-01;160.0;fv;35.0;4251;pave;pave;ir1;lvl;allpub;inside;gtl;somerst;norm;norm;twnhse;2story;7;5;2006;2007;gable;compshg;metalsd;metalsd;none;0.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;625;gasa;ex;y;sbrkr;625;625;0;0.0;0;2;1.0;2;1;gd;5;typ;0;‘’;detchd;2006.0;rfn;2;528;ta;ta;y;0;54;0;0;0;0;‘’;‘’;0;0;new;partial;164700.0;2007-06-20
287;2018-02-25;2023-04-02;50.0;rl;77.0;9786;pave;‘’;ir1;bnk;allpub;inside;gtl;names;norm;norm;1fam;1.5fin;6;7;1962;1981;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;cblock;ta;ta;no;rec;600;unf;0;312;gasa;ta;y;sbrkr;1085;649;0;0.0;0;1;1.0;3;1;gd;7;typ;1;gd;attchd;1962.0;rfn;2;440;ta;ta;y;0;0;0;0;128;0;‘’;gdprv;0;0;wd;normal;159000.0;2006-06-20
288;2018-02-25;2023-04-03;20.0;rl;0.0;8125;pave;‘’;ir1;lvl;allpub;corner;gtl;names;norm;norm;1fam;1story;4;4;1971;1971;gable;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;ta;ta;no;blq;614;unf;0;244;gasa;ta;y;sbrkr;858;0;0;0.0;0;1;0.0;3;1;ta;5;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;88000.0;2006-06-20
289;2018-02-25;2023-04-04;20.0;rl;0.0;9819;pave;‘’;ir1;lvl;allpub;inside;gtl;sawyer;norm;norm;1fam;1story;5;5;1967;1967;gable;compshg;metalsd;metalsd;brkface;31.0;ta;gd;cblock;ta;ta;no;blq;450;unf;0;432;gasa;ta;y;sbrkr;900;0;0;0.0;0;1;0.0;3;1;ta;5;typ;0;‘’;detchd;1970.0;unf;1;280;ta;ta;y;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;122000.0;2010-02-20
290;2018-02-25;2023-04-05;70.0;rl;60.0;8730;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;rran;norm;1fam;2story;6;7;1915;2003;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;ta;ta;no;unf;0;unf;0;698;gasa;ex;y;fusea;698;698;0;0.0;0;1;0.0;3;1;ta;7;typ;0;‘’;detchd;2003.0;unf;1;384;ta;ta;y;0;0;0;0;259;0;‘’;‘’;0;0;wd;normal;153575.0;2007-07-20
291;2018-02-25;2023-04-06;60.0;rl;120.0;15611;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;8;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;av;unf;0;unf;0;1079;gasa;ex;y;sbrkr;1079;840;0;0.0;0;2;1.0;3;1;gd;8;typ;1;gd;attchd;2006.0;rfn;2;685;gd;ta;y;0;51;0;0;0;0;‘’;‘’;0;0;new;partial;233230.0;2006-07-20
292;2018-02-25;2023-04-07;190.0;rl;55.0;5687;pave;grvl;reg;bnk;allpub;inside;gtl;swisu;norm;norm;2fmcon;2story;5;6;1912;2000;gable;compshg;vinylsd;vinylsd;none;0.0;ta;fa;pconc;ta;fa;no;rec;210;unf;0;570;gasa;ex;n;sbrkr;936;780;0;1.0;0;2;0.0;6;1;fa;9;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;n;0;184;0;0;0;0;‘’;‘’;0;0;wd;normal;135900.0;2008-03-20
293;2018-02-25;2023-04-08;50.0;rl;60.0;11409;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1.5fin;5;4;1949;2008;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;cblock;ta;ta;no;lwq;292;unf;0;476;gasa;gd;y;sbrkr;1148;568;0;0.0;0;1;1.0;3;1;ta;8;min2;1;gd;attchd;1949.0;unf;1;281;ta;ta;y;0;0;0;0;160;0;‘’;‘’;0;0;wd;normal;131000.0;2009-01-20
294;2018-02-25;2023-04-09;60.0;rl;0.0;16659;pave;‘’;ir1;lvl;allpub;corner;gtl;nwames;posa;norm;1fam;2story;7;7;1977;1994;gable;compshg;plywood;plywood;brkface;34.0;ta;ta;cblock;ta;ta;no;alq;795;unf;0;0;gasa;fa;y;sbrkr;1468;795;0;1.0;0;2;1.0;3;1;gd;9;typ;1;ta;attchd;1977.0;fin;2;539;ta;ta;y;0;250;0;0;0;0;‘’;‘’;0;0;wd;normal;235000.0;2006-03-20
295;2018-02-25;2023-04-10;20.0;rl;80.0;9600;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;5;1953;1953;hip;compshg;hdboard;hdboard;stone;238.0;ta;ta;cblock;ta;ta;no;glq;1285;unf;0;131;gasa;ta;y;sbrkr;1644;0;0;1.0;0;1;0.0;3;1;ta;7;typ;2;gd;attchd;1953.0;fin;2;418;ta;ta;y;110;0;0;0;0;0;‘’;‘’;0;0;wd;normal;167000.0;2009-10-20
296;2018-02-25;2023-04-11;80.0;rl;37.0;7937;pave;‘’;ir1;lvl;allpub;culdsac;gtl;mitchel;norm;norm;1fam;slvl;6;6;1984;1984;gable;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;ta;ta;av;glq;819;unf;0;184;gasa;ta;y;sbrkr;1003;0;0;1.0;0;1;0.0;3;1;ta;6;typ;0;‘’;detchd;1984.0;unf;2;588;ta;ta;y;120;0;0;0;0;0;‘’;gdprv;0;0;wd;normal;142500.0;2006-03-20
297;2018-02-25;2023-04-12;50.0;rm;75.0;13710;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;1.5fin;5;5;1950;1950;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;cblock;ta;ta;no;blq;420;unf;0;490;gasa;ta;y;fusea;910;648;0;0.0;0;1;1.0;4;1;ta;6;typ;0;‘’;attchd;1950.0;unf;1;282;ta;ta;y;289;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;152000.0;2007-06-20
298;2018-02-25;2023-04-13;60.0;fv;66.0;7399;pave;pave;ir1;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;2story;7;5;1997;1998;hip;compshg;vinylsd;vinylsd;brkface;1600.0;gd;ta;pconc;gd;ta;no;blq;649;unf;0;326;gasa;ex;y;sbrkr;975;975;0;0.0;0;2;1.0;3;1;gd;7;typ;1;ta;detchd;1997.0;rfn;2;576;ta;ta;y;0;10;0;0;198;0;‘’;‘’;0;0;wd;normal;239000.0;2007-06-20
299;2018-02-25;2023-04-14;60.0;rl;90.0;11700;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;2story;6;6;1968;1968;mansard;compshg;hdboard;asphshn;brkface;365.0;gd;ta;cblock;ta;ta;no;alq;384;rec;175;143;gasa;gd;y;sbrkr;1041;702;0;0.0;1;1;2.0;3;1;ta;7;typ;1;gd;attchd;1968.0;unf;2;539;ta;ta;y;224;0;0;0;0;0;‘’;‘’;0;0;wd;normal;175000.0;2007-06-20
300;2018-02-25;2023-04-15;20.0;rl;80.0;14000;pave;‘’;reg;lvl;allpub;inside;gtl;crawfor;norm;norm;1fam;1story;6;8;1950;2004;gable;compshg;hdboard;hdboard;none;0.0;ta;gd;cblock;ta;ta;no;unf;0;unf;0;1092;gasa;ex;y;sbrkr;1152;0;0;0.0;1;1;0.0;3;1;gd;6;typ;1;gd;attchd;1950.0;unf;1;300;ta;ta;y;0;36;0;0;0;0;‘’;gdprv;0;0;wd;family;158500.0;2009-08-20
301;2018-02-25;2023-04-16;190.0;rl;90.0;15750;pave;‘’;reg;lvl;allpub;corner;gtl;crawfor;norm;norm;2fmcon;1story;5;5;1953;1953;hip;compshg;metalsd;metalsd;brkface;56.0;ta;ta;cblock;ta;ta;mn;blq;841;unf;0;324;gasa;ta;y;sbrkr;1336;0;0;1.0;0;1;0.0;2;1;ta;5;typ;2;gd;attchd;1953.0;unf;1;375;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;157000.0;2006-06-20
302;2018-02-25;2023-04-17;60.0;rl;66.0;16226;pave;‘’;ir3;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;8;5;1998;1999;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;no;glq;281;unf;0;747;gasa;ex;y;sbrkr;1210;1242;0;0.0;0;2;1.0;4;1;gd;9;typ;1;ta;builtin;1998.0;fin;2;683;ta;ta;y;208;50;0;0;0;0;‘’;‘’;0;0;wd;normal;267000.0;2007-05-20
303;2018-02-25;2023-04-18;20.0;rl;118.0;13704;pave;‘’;ir1;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;1story;7;5;2001;2002;gable;compshg;vinylsd;vinylsd;brkface;150.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;1541;gasa;ex;y;sbrkr;1541;0;0;0.0;0;2;0.0;3;1;gd;6;typ;1;ta;attchd;2001.0;rfn;3;843;ta;ta;y;468;81;0;0;0;0;‘’;‘’;0;0;wd;normal;205000.0;2006-01-20
304;2018-02-25;2023-04-19;20.0;rl;70.0;9800;pave;‘’;reg;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;1story;5;7;1972;1972;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;ta;ta;no;alq;894;unf;0;0;gasa;ta;y;sbrkr;894;0;0;1.0;0;1;0.0;3;1;ta;5;typ;0;‘’;attchd;1975.0;unf;2;552;ta;ta;y;256;0;0;0;0;0;‘’;gdwo;0;0;wd;abnorml;149900.0;2006-07-20
305;2018-02-25;2023-04-20;75.0;rm;87.0;18386;pave;‘’;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;2.5fin;7;9;1880;2002;gable;compshg;cemntbd;cmentbd;none;0.0;ta;ta;brktil;ta;ta;no;unf;0;unf;0;1470;gasa;ex;y;sbrkr;1675;1818;0;0.0;0;3;0.0;3;1;gd;10;typ;1;ex;attchd;2003.0;unf;3;870;ta;ta;y;302;0;0;0;0;0;‘’;‘’;0;0;wd;normal;295000.0;2008-05-20
306;2018-02-25;2023-04-21;20.0;rl;80.0;10386;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;8;5;2004;2005;gable;compshg;cemntbd;cmentbd;stone;246.0;gd;ta;pconc;gd;ta;no;glq;1464;unf;0;536;gasa;ex;y;sbrkr;2000;0;0;1.0;0;2;0.0;3;1;gd;8;typ;0;‘’;attchd;2004.0;fin;3;888;ta;ta;y;168;0;0;0;0;0;‘’;‘’;0;0;wd;normal;305900.0;2007-07-20
307;2018-02-25;2023-04-22;60.0;rl;116.0;13474;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;feedr;norm;1fam;2story;7;5;1990;1991;gable;compshg;hdboard;plywood;brkface;246.0;gd;ta;cblock;gd;ta;no;alq;700;unf;0;0;gasa;gd;y;sbrkr;1122;1121;0;1.0;0;2;1.0;4;1;gd;8;typ;1;ta;attchd;1990.0;rfn;3;746;ta;ta;y;127;44;224;0;0;0;‘’;‘’;0;0;wd;normal;225000.0;2007-06-20
308;2018-02-25;2023-04-23;50.0;rm;0.0;7920;pave;grvl;ir1;lvl;allpub;inside;gtl;idotrr;artery;norm;1fam;1.5fin;6;7;1920;1950;gable;compshg;metalsd;metalsd;none;0.0;ta;fa;cblock;ta;ta;no;unf;0;unf;0;319;gasa;ta;y;fusea;1035;371;0;0.0;0;1;0.0;3;1;fa;6;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;n;0;144;0;0;0;0;‘’;mnprv;0;0;wd;normal;89500.0;2008-03-20
309;2018-02-25;2023-04-24;30.0;rl;0.0;12342;pave;‘’;ir1;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1story;4;5;1940;1950;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;cblock;ta;ta;no;blq;262;unf;0;599;gasa;ex;y;sbrkr;861;0;0;0.0;0;1;0.0;1;1;ta;4;typ;0;‘’;detchd;1961.0;unf;2;539;ta;ta;y;158;0;0;0;0;0;‘’;‘’;0;0;wd;normal;82500.0;2009-03-20
310;2018-02-25;2023-04-25;20.0;rl;90.0;12378;pave;‘’;ir1;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;1story;9;5;2003;2004;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;ex;ta;gd;glq;1274;unf;0;622;gasa;ex;y;sbrkr;1944;0;0;1.0;0;2;0.0;3;1;ex;8;typ;3;ex;attchd;2003.0;fin;3;708;ta;ta;y;208;175;0;0;0;0;‘’;‘’;0;0;wd;normal;360000.0;2006-11-20
311;2018-02-25;2023-04-26;60.0;rl;0.0;7685;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;1993;1994;gable;compshg;hdboard;hdboard;brkface;112.0;ta;ta;pconc;gd;ta;no;alq;518;unf;0;179;gasa;gd;y;sbrkr;697;804;0;0.0;0;2;1.0;3;1;gd;6;typ;1;ta;attchd;1993.0;fin;2;420;ta;ta;y;190;63;0;0;0;0;‘’;‘’;0;0;wd;normal;165600.0;2006-05-20
312;2018-02-25;2023-04-27;20.0;rl;50.0;8000;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;6;1948;2002;gable;compshg;vinylsd;vinylsd;none;0.0;ta;gd;cblock;ta;ta;no;alq;680;unf;0;292;gasa;ex;y;sbrkr;972;0;0;1.0;0;1;0.0;2;1;ta;5;typ;1;gd;detchd;1948.0;unf;1;240;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;132000.0;2009-05-20
313;2018-02-25;2023-04-28;190.0;rm;65.0;7800;pave;‘’;reg;lvl;allpub;inside;gtl;oldtown;artery;norm;2fmcon;1.5fin;5;7;1939;1950;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;gd;ta;mn;rec;507;unf;0;286;gasa;ta;y;sbrkr;793;325;0;1.0;0;1;0.0;3;1;ta;5;typ;1;gd;detchd;1939.0;unf;2;410;ta;ta;y;0;0;0;0;271;0;‘’;mnprv;0;0;wd;normal;119900.0;2006-05-20
