Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold;MonthSold;YearSold;TotalBsmtSF;TotalLivingArea;HouseAge
207;2018-02-25;2023-01-12;20.0;rl;40.0;13673;pave;‘’;ir1;lvl;allpub;culdsac;gtl;sawyer;rrae;norm;1fam;1story;5;5;1962;1962;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.8;cblock;0.5;0.5;no;unf;0;unf;0;1140;gasa;0.5;1.0;sbrkr;1696;0;0;0.0;0;1;1.0;3;1;0.5;8;min2;1;0.5;attchd;1962.0;rfn;1;349;0.5;0.5;1.0;0;30;0;0;0;0;‘’;‘’;0;0;wd;normal;143900.0;2007-03-20;3;2007;1140;1696;61
208;2018-02-25;2023-01-13;20.0;rl;0.0;12493;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;5;1960;1960;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;pconc;0.5;0.5;no;alq;419;rec;306;375;gasa;0.5;1.0;sbrkr;1100;0;0;1.0;0;1;0.0;3;1;0.5;6;typ;1;0.0;attchd;1960.0;rfn;1;312;0.5;0.5;1.0;355;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;141000.0;2008-04-20;4;2008;1100;1100;63
209;2018-02-25;2023-01-14;60.0;rl;0.0;14364;pave;‘’;ir1;low;allpub;inside;mod;sawyerw;norm;norm;1fam;2story;7;5;1988;1989;gable;compshg;plywood;plywood;brkface;128.0;0.8;0.5;cblock;0.8;0.5;0.8;glq;1065;unf;0;92;gasa;1.0;1.0;sbrkr;1180;882;0;1.0;0;2;1.0;3;1;0.5;7;typ;1;0.8;attchd;1988.0;fin;2;454;0.5;0.5;1.0;60;55;0;0;154;0;‘’;‘’;0;0;wd;normal;277000.0;2007-04-20;4;2007;1157;2062;35
210;2018-02-25;2023-01-15;20.0;rl;75.0;8250;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;7;1964;1964;hip;compshg;hdboard;hdboard;stone;260.0;0.5;0.5;cblock;0.8;0.5;no;rec;787;unf;0;305;gasa;1.0;1.0;sbrkr;1092;0;0;1.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1964.0;rfn;2;504;0.5;0.8;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;145000.0;2008-07-20;7;2008;1092;1092;59
211;2018-02-25;2023-01-16;30.0;rl;67.0;5604;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1story;5;6;1925;1950;gable;compshg;stucco;stucco;none;0.0;0.5;0.5;cblock;0.5;0.5;no;rec;468;unf;0;396;gasa;0.5;0.0;fusea;864;0;0;1.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;0;0;96;0;0;0;‘’;‘’;0;0;wd;normal;98000.0;2008-04-20;4;2008;864;864;98
212;2018-02-25;2023-01-17;20.0;rl;83.0;10420;pave;‘’;reg;lvl;allpub;corner;gtl;edwards;norm;norm;1fam;1story;6;5;2009;2009;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;mn;glq;36;unf;0;1176;gasa;1.0;1.0;sbrkr;1212;0;0;0.0;0;2;0.0;3;1;0.8;6;typ;0;‘’;attchd;2009.0;rfn;2;460;0.5;0.5;1.0;100;22;0;0;0;0;‘’;‘’;0;0;wd;normal;186000.0;2010-03-20;3;2010;1212;1212;14
213;2018-02-25;2023-01-18;60.0;fv;72.0;8640;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;2story;7;5;2009;2009;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;glq;822;unf;0;78;gasa;1.0;1.0;sbrkr;932;920;0;1.0;0;2;1.0;3;1;0.8;7;typ;1;0.5;attchd;2009.0;rfn;2;644;0.5;0.5;1.0;168;108;0;0;0;0;‘’;‘’;0;0;new;partial;252678.0;2009-07-20;7;2009;900;1852;14
214;2018-02-25;2023-01-19;20.0;rl;43.0;13568;pave;‘’;ir2;lvl;allpub;culdsac;gtl;collgcr;norm;norm;1fam;1story;5;5;1995;1995;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;alq;716;unf;0;274;gasa;1.0;1.0;sbrkr;990;0;0;0.0;1;1;0.0;3;1;0.5;5;typ;0;‘’;attchd;1996.0;unf;2;576;0.5;0.5;1.0;224;0;0;0;0;0;‘’;‘’;0;0;wd;normal;156000.0;2006-07-20;7;2006;990;990;28
215;2018-02-25;2023-01-20;60.0;rl;0.0;10900;pave;‘’;ir1;lvl;allpub;fr2;gtl;collgcr;norm;norm;1fam;2story;6;7;1977;1977;gable;compshg;hdboard;hdboard;brkface;153.0;0.5;0.5;cblock;0.8;0.5;no;glq;378;unf;0;311;gasa;1.0;1.0;sbrkr;689;703;0;0.0;0;1;1.0;3;1;0.5;6;typ;0;‘’;attchd;1977.0;fin;1;299;0.5;0.5;1.0;0;36;0;0;0;0;‘’;mnprv;shed;450;wd;normal;161750.0;2010-03-20;3;2010;689;1392;46
216;2018-02-25;2023-01-21;20.0;rl;72.0;10011;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;6;1957;1996;gable;compshg;hdboard;hdboard;brkface;64.0;0.5;0.5;cblock;0.5;0.5;no;blq;360;unf;0;710;gasa;0.5;1.0;sbrkr;1236;0;0;0.0;1;1;0.0;2;1;0.8;6;min1;1;0.2;attchd;1957.0;unf;1;447;0.5;0.5;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;134450.0;2006-05-20;5;2006;1070;1236;66
217;2018-02-25;2023-01-22;20.0;rl;65.0;8450;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2004;2004;gable;compshg;vinylsd;vinylsd;brkface;266.0;0.8;0.5;pconc;0.8;0.5;mn;glq;946;unf;0;490;gasa;1.0;1.0;sbrkr;1436;0;0;1.0;0;2;0.0;3;1;0.8;8;typ;0;‘’;attchd;2004.0;unf;2;484;0.5;0.5;1.0;139;98;0;0;0;0;‘’;‘’;0;0;wd;normal;210000.0;2008-04-20;4;2008;1436;1436;19
218;2018-02-25;2023-01-23;70.0;rm;57.0;9906;pave;grvl;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;2story;4;4;1925;1950;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;686;gasa;0.2;0.0;sbrkr;810;518;0;0.0;0;1;0.0;3;1;0.5;8;typ;0;‘’;detchd;1940.0;unf;1;210;0.5;0.5;1.0;0;172;60;0;0;0;‘’;‘’;0;0;wd;family;107000.0;2006-09-20;9;2006;686;1328;98
219;2018-02-25;2023-01-24;50.0;rl;0.0;15660;pave;‘’;ir1;lvl;allpub;corner;gtl;crawfor;norm;norm;1fam;1.5fin;7;9;1939;2006;gable;compshg;vinylsd;vinylsd;brkface;312.0;0.8;0.8;cblock;0.5;0.5;no;blq;341;unf;0;457;gasa;1.0;1.0;sbrkr;1137;817;0;0.0;1;1;1.0;3;1;0.8;8;typ;2;0.5;attchd;1939.0;unf;2;431;0.5;0.5;1.0;0;119;150;0;0;0;‘’;‘’;0;0;wd;normal;311500.0;2008-05-20;5;2008;798;1954;84
220;2018-02-25;2023-01-25;120.0;rl;43.0;3010;pave;‘’;reg;lvl;allpub;inside;gtl;blmngtn;norm;norm;twnhse;1story;7;5;2005;2006;gable;compshg;vinylsd;vinylsd;brkface;16.0;0.8;0.5;pconc;0.8;0.5;av;glq;16;unf;0;1232;gasa;1.0;1.0;sbrkr;1248;0;0;0.0;0;2;0.0;2;1;0.8;5;typ;0;‘’;attchd;2005.0;fin;2;438;0.5;0.5;1.0;108;0;0;0;0;0;‘’;‘’;0;0;new;partial;167240.0;2006-03-20;3;2006;1248;1248;18
221;2018-02-25;2023-01-26;20.0;rl;73.0;8990;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;mn;unf;0;unf;0;1498;gasa;1.0;1.0;sbrkr;1498;0;0;0.0;0;2;0.0;2;1;0.8;5;typ;0;‘’;attchd;2006.0;rfn;2;675;0.5;0.5;1.0;351;33;0;0;0;0;‘’;‘’;0;0;new;partial;204900.0;2006-04-20;4;2006;1498;1498;17
222;2018-02-25;2023-01-27;60.0;rl;0.0;8068;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2002;2002;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1010;gasa;1.0;1.0;sbrkr;1010;1257;0;0.0;0;2;1.0;4;1;0.8;8;typ;1;0.5;builtin;2002.0;rfn;2;390;0.5;0.5;1.0;120;46;0;0;0;0;‘’;‘’;0;0;conli;normal;200000.0;2009-12-20;12;2009;1010;2267;21
223;2018-02-25;2023-01-28;60.0;rl;85.0;11475;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;rran;norm;1fam;2story;6;6;1975;1975;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;0.8;0.5;no;alq;550;unf;0;163;gasa;0.5;1.0;sbrkr;811;741;0;1.0;0;2;1.0;3;1;0.5;6;typ;1;0.5;attchd;1975.0;rfn;2;434;0.5;0.5;1.0;209;208;0;0;0;0;‘’;mnprv;0;0;wd;normal;179900.0;2006-02-20;2;2006;713;1552;48
224;2018-02-25;2023-01-29;20.0;rl;70.0;10500;pave;‘’;reg;lvl;allpub;fr2;gtl;names;norm;norm;1fam;1story;4;6;1971;1971;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;524;lwq;180;160;gasa;0.8;1.0;sbrkr;864;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1989.0;unf;2;576;0.5;0.5;1.0;216;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;97000.0;2009-03-20;3;2009;864;864;52
225;2018-02-25;2023-01-30;20.0;rl;103.0;13472;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;1story;10;5;2003;2003;hip;compshg;vinylsd;vinylsd;brkface;922.0;1.0;0.5;pconc;1.0;0.5;0.8;glq;56;unf;0;2336;gasa;1.0;1.0;sbrkr;2392;0;0;0.0;0;2;0.0;3;1;1.0;8;typ;1;1.0;attchd;2003.0;fin;3;968;0.5;0.5;1.0;248;105;0;0;0;0;‘’;‘’;0;0;wd;normal;386250.0;2009-06-20;6;2009;2392;2392;20
226;2018-02-25;2023-01-31;160.0;rm;21.0;1680;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhs;2story;5;5;1971;1971;gable;compshg;hdboard;hdboard;brkface;142.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;630;gasa;0.5;1.0;sbrkr;630;672;0;0.0;0;2;1.0;3;1;0.5;6;typ;0;‘’;detchd;1991.0;unf;1;280;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;cod;abnorml;112000.0;2009-05-20;5;2009;630;1302;52
227;2018-02-25;2023-02-01;60.0;rl;82.0;9950;pave;‘’;ir1;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;2story;7;5;1995;1995;gable;compshg;vinylsd;vinylsd;brkface;290.0;0.8;0.5;pconc;0.8;0.5;no;glq;565;unf;0;638;gasa;1.0;1.0;sbrkr;1214;1306;0;0.0;0;2;1.0;4;1;0.8;9;typ;1;0.5;attchd;1995.0;rfn;3;721;0.5;0.5;1.0;224;114;0;0;0;0;‘’;‘’;0;0;wd;abnorml;290000.0;2007-06-20;6;2007;1203;2520;28
228;2018-02-25;2023-02-02;160.0;rm;21.0;1869;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhs;2story;6;6;1970;1970;gable;compshg;hdboard;hdboard;brkface;127.0;0.5;0.5;cblock;0.5;0.5;no;rec;321;unf;0;162;gasa;0.5;1.0;sbrkr;483;504;0;0.0;0;1;1.0;2;1;0.5;5;typ;0;‘’;detchd;1987.0;unf;1;280;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;106000.0;2008-09-20;9;2008;483;987;53
229;2018-02-25;2023-02-03;20.0;rl;70.0;8521;pave;‘’;reg;lvl;allpub;fr2;gtl;sawyer;feedr;norm;1fam;1story;5;5;1967;1967;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;842;unf;0;70;gasa;0.5;1.0;sbrkr;912;0;0;0.0;0;1;0.0;3;1;0.5;5;typ;1;0.2;detchd;1974.0;unf;1;336;0.5;0.5;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;125000.0;2010-05-20;5;2010;912;912;56
230;2018-02-25;2023-02-04;120.0;rl;43.0;3182;pave;‘’;reg;lvl;allpub;inside;gtl;blmngtn;norm;norm;twnhse;1story;7;5;2005;2006;gable;compshg;vinylsd;vinylsd;brkface;16.0;0.8;0.5;pconc;0.8;0.5;av;glq;16;unf;0;1357;gasa;1.0;1.0;sbrkr;1555;0;0;0.0;0;2;0.0;2;1;0.8;7;typ;1;0.5;attchd;2005.0;fin;2;430;0.5;0.5;1.0;143;20;0;0;0;0;‘’;‘’;0;0;wd;normal;192500.0;2009-05-20;5;2009;1373;1555;18
231;2018-02-25;2023-02-05;20.0;rl;73.0;8760;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;6;1959;1959;hip;compshg;metalsd;metalsd;brkface;220.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;1194;gasa;0.5;1.0;sbrkr;1194;0;0;1.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1959.0;rfn;1;312;0.5;0.5;1.0;0;0;120;0;0;0;‘’;‘’;0;0;wd;normal;148000.0;2010-04-20;4;2010;1194;1194;64
232;2018-02-25;2023-02-06;60.0;rl;174.0;15138;pave;‘’;ir1;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;2story;8;5;1995;1996;gable;compshg;vinylsd;vinylsd;brkface;506.0;0.8;0.5;pconc;0.8;0.5;no;glq;689;unf;0;773;gasa;1.0;1.0;sbrkr;1490;1304;0;1.0;0;2;1.0;4;1;1.0;9;typ;1;0.5;attchd;1995.0;fin;3;810;0.5;0.5;1.0;0;146;202;0;0;0;‘’;‘’;0;0;wd;normal;403000.0;2009-07-20;7;2009;1462;2794;28
233;2018-02-25;2023-02-07;160.0;rm;21.0;1680;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhs;2story;6;5;1972;1972;gable;compshg;hdboard;hdboard;brkface;297.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;483;gasa;0.5;1.0;sbrkr;483;504;0;0.0;0;1;1.0;2;1;0.5;5;typ;1;0.0;attchd;1972.0;unf;1;288;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;94500.0;2006-06-20;6;2006;483;987;51
234;2018-02-25;2023-02-08;20.0;rl;75.0;10650;pave;‘’;reg;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;1story;5;6;1976;1976;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.8;av;lwq;182;alq;712;0;gasa;0.5;1.0;sbrkr;894;0;0;1.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;attchd;1976.0;unf;1;308;0.5;0.5;1.0;365;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;128200.0;2010-02-20;2;2010;894;894;47
235;2018-02-25;2023-02-09;60.0;rl;0.0;7851;pave;‘’;reg;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2002;2002;gable;compshg;vinylsd;vinylsd;0.0;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;625;unf;0;235;gasa;1.0;1.0;sbrkr;860;1100;0;1.0;0;2;1.0;4;1;0.8;8;typ;2;0.5;builtin;2002.0;fin;2;440;0.5;0.5;1.0;288;48;0;0;0;0;‘’;‘’;0;0;wd;normal;216500.0;2010-05-20;5;2010;860;1960;21
236;2018-02-25;2023-02-10;160.0;rm;21.0;1680;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhse;2story;6;3;1971;1971;gable;compshg;hdboard;hdboard;brkface;604.0;0.5;0.5;cblock;0.5;0.5;no;alq;358;unf;0;125;gasa;0.5;1.0;sbrkr;483;504;0;0.0;0;1;1.0;2;1;0.5;5;typ;0;‘’;detchd;1971.0;unf;1;264;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;89500.0;2008-08-20;8;2008;483;987;52
237;2018-02-25;2023-02-11;20.0;rl;65.0;8773;pave;‘’;reg;lvl;allpub;fr2;gtl;collgcr;norm;norm;1fam;1story;7;5;2004;2004;gable;compshg;vinylsd;vinylsd;brkface;98.0;0.8;0.5;pconc;0.8;0.5;av;glq;24;unf;0;1390;gasa;1.0;1.0;sbrkr;1414;0;0;0.0;0;2;0.0;3;1;0.8;6;typ;0;‘’;attchd;2004.0;rfn;2;494;0.5;0.5;1.0;132;105;0;0;0;0;‘’;‘’;0;0;wd;normal;185500.0;2010-05-20;5;2010;1414;1414;19
238;2018-02-25;2023-02-12;60.0;rl;0.0;9453;pave;‘’;ir1;lvl;allpub;culdsac;gtl;sawyerw;rrne;norm;1fam;2story;7;7;1993;2003;gable;compshg;hdboard;hdboard;none;0.0;0.8;0.5;pconc;0.8;0.5;no;blq;402;unf;0;594;gasa;1.0;1.0;sbrkr;1014;730;0;0.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;1993.0;rfn;2;457;0.5;0.5;1.0;370;70;0;238;0;0;‘’;‘’;0;0;wd;normal;194500.0;2010-02-20;2;2010;996;1744;30
239;2018-02-25;2023-02-13;20.0;rl;93.0;12030;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;1story;8;5;2007;2007;hip;compshg;vinylsd;vinylsd;brkface;254.0;1.0;0.5;pconc;1.0;0.5;no;unf;0;unf;0;1694;gasa;1.0;1.0;sbrkr;1694;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2007.0;fin;3;818;0.5;0.5;1.0;168;228;0;0;0;0;‘’;‘’;0;0;new;partial;318000.0;2007-12-20;12;2007;1694;1694;16
240;2018-02-25;2023-02-14;50.0;rl;52.0;8741;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1.5fin;6;4;1945;1950;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;0.5;0.2;no;lwq;94;unf;0;641;gasa;0.5;1.0;fusea;798;689;0;0.0;0;1;1.0;3;1;0.5;7;typ;1;0.8;detchd;1949.0;unf;1;220;0.5;0.5;1.0;0;140;0;0;0;0;‘’;mnprv;0;0;wd;normal;113000.0;2010-04-20;4;2010;735;1487;78
241;2018-02-25;2023-02-15;20.0;fv;75.0;9000;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2008;2008;gable;compshg;vinylsd;vinylsd;stone;36.0;0.8;0.5;pconc;0.8;0.5;av;glq;1078;unf;0;488;gasa;1.0;1.0;sbrkr;1566;0;0;1.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2008.0;rfn;2;750;0.5;0.5;1.0;144;168;0;0;0;0;‘’;‘’;0;0;wd;normal;262500.0;2010-04-20;4;2010;1566;1566;15
242;2018-02-25;2023-02-16;30.0;rm;40.0;3880;pave;‘’;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;1story;5;9;1945;1997;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.8;cblock;0.5;0.5;no;alq;329;unf;0;357;gasa;0.8;1.0;sbrkr;866;0;0;0.0;0;1;0.0;2;1;0.8;4;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;58;42;0;0;0;0;‘’;‘’;0;0;wd;normal;110500.0;2007-08-20;8;2007;686;866;78
243;2018-02-25;2023-02-17;50.0;rm;63.0;5000;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;1.5fin;5;4;1900;1950;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;brktil;0.5;0.5;no;unf;0;unf;0;540;gasa;0.8;0.0;fusea;889;551;0;0.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1940.0;unf;1;352;0.2;0.5;1.0;0;0;77;0;0;0;‘’;‘’;0;0;wd;normal;79000.0;2006-04-20;4;2006;540;1440;123
244;2018-02-25;2023-02-18;160.0;rl;75.0;10762;pave;‘’;reg;lvl;allpub;corner;gtl;sawyerw;norm;norm;twnhse;2story;6;6;1980;1980;gable;compshg;plywood;plywood;none;0.0;0.5;0.5;cblock;0.8;0.5;no;unf;0;unf;0;626;gasa;0.5;1.0;sbrkr;626;591;0;0.0;0;1;1.0;3;1;0.5;6;typ;1;0.5;attchd;1980.0;rfn;1;288;0.5;0.5;1.0;0;28;0;0;0;0;‘’;‘’;0;0;wd;normal;120000.0;2009-04-20;4;2009;626;1217;43
245;2018-02-25;2023-02-19;60.0;rl;0.0;8880;pave;‘’;ir1;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;2story;7;5;1994;2002;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;695;unf;0;253;gasa;1.0;1.0;sbrkr;1222;888;0;1.0;0;2;1.0;3;1;0.8;8;typ;2;0.2;attchd;1994.0;rfn;2;463;0.5;0.5;1.0;0;130;0;0;0;0;‘’;‘’;0;0;wd;normal;205000.0;2010-05-20;5;2010;948;2110;29
246;2018-02-25;2023-02-20;20.0;rl;80.0;10400;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;1story;7;5;1988;1988;gable;compshg;wd sdng;wd sdng;brkface;102.0;0.5;0.5;cblock;0.8;0.5;av;glq;929;unf;0;916;gasa;0.8;1.0;sbrkr;1872;0;0;0.0;1;2;0.0;3;1;0.5;6;typ;1;0.5;attchd;1988.0;fin;2;604;0.5;0.5;1.0;197;39;0;0;0;0;‘’;‘’;0;0;wd;normal;241500.0;2006-06-20;6;2006;1845;1872;35
247;2018-02-25;2023-02-21;190.0;rm;69.0;9142;pave;grvl;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;2fmcon;2story;6;8;1910;1950;gable;compshg;asbshng;asbshng;none;0.0;0.5;0.2;stone;0.2;0.5;no;unf;0;unf;0;1020;gasa;0.8;0.0;fusep;908;1020;0;0.0;0;2;0.0;4;2;0.2;9;typ;0;‘’;detchd;1910.0;unf;1;440;0.0;0.0;1.0;0;60;112;0;0;0;‘’;‘’;0;0;wd;normal;137000.0;2006-04-20;4;2006;1020;1928;113
248;2018-02-25;2023-02-22;20.0;rl;75.0;11310;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;5;1954;1954;hip;compshg;wd sdng;brkface;none;0.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;1367;gasa;1.0;1.0;sbrkr;1375;0;0;0.0;0;1;0.0;2;1;0.5;5;typ;1;0.5;attchd;1954.0;unf;2;451;0.5;0.5;1.0;0;30;0;0;0;0;‘’;‘’;0;0;wd;normal;140000.0;2006-06-20;6;2006;1367;1375;69
249;2018-02-25;2023-02-23;60.0;rl;72.0;11317;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;brkface;101.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;840;gasa;1.0;1.0;sbrkr;840;828;0;0.0;0;2;1.0;3;1;0.8;8;typ;0;‘’;attchd;2003.0;rfn;2;500;0.5;0.5;1.0;144;68;0;0;0;0;‘’;‘’;0;0;wd;normal;180000.0;2007-09-20;9;2007;840;1668;20
250;2018-02-25;2023-02-24;50.0;rl;0.0;159000;pave;‘’;ir2;low;allpub;culdsac;sev;clearcr;norm;norm;1fam;1.5fin;6;7;1958;2006;gable;compshg;wd sdng;hdboard;brkcmn;472.0;0.8;0.5;cblock;0.8;0.5;0.8;rec;697;unf;0;747;gasa;0.8;1.0;sbrkr;1444;700;0;0.0;1;2;0.0;4;1;0.8;7;typ;2;0.5;attchd;1958.0;fin;2;389;0.5;0.5;1.0;0;98;0;0;0;0;‘’;‘’;shed;500;wd;normal;277000.0;2007-06-20;6;2007;1444;2144;65
251;2018-02-25;2023-02-25;30.0;rl;55.0;5350;pave;‘’;ir1;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1story;3;2;1940;1966;gable;compshg;wd sdng;plywood;none;0.0;0.5;0.0;cblock;0.5;0.5;no;unf;0;unf;0;728;gasa;1.0;1.0;sbrkr;1306;0;0;0.0;0;1;0.0;3;1;0.2;6;mod;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;263;0;0;0;0;0;‘’;gdwo;shed;450;wd;normal;76500.0;2010-05-20;5;2010;728;1306;83
252;2018-02-25;2023-02-26;120.0;rm;44.0;4750;pave;‘’;ir1;hls;allpub;inside;mod;crawfor;norm;norm;twnhse;1story;8;5;2006;2007;hip;compshg;vinylsd;vinylsd;stone;481.0;0.8;0.5;pconc;0.8;0.5;0.8;glq;1573;unf;0;0;gasa;1.0;1.0;sbrkr;1625;0;0;1.0;1;2;0.0;2;1;0.8;5;typ;1;0.8;attchd;2006.0;fin;2;538;0.5;0.5;1.0;123;0;0;0;153;0;‘’;‘’;0;0;wd;family;235000.0;2007-12-20;12;2007;1573;1625;17
253;2018-02-25;2023-02-27;60.0;rl;65.0;8366;pave;‘’;ir1;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;2story;6;5;2004;2004;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;798;gasa;1.0;1.0;sbrkr;798;842;0;0.0;0;2;1.0;3;1;0.8;6;typ;0;‘’;attchd;2004.0;rfn;2;520;0.5;0.5;1.0;138;45;0;0;0;0;‘’;‘’;0;0;wd;normal;173000.0;2008-12-20;12;2008;798;1640;19
